size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,size_100kilo_bytes,price_mms,rating_count_mms,user_rating_mms,size_bytes_mms
101346304,3.99,31912,154,4.5,5.0,7.1.3,4+,Business,989.71,0.01596063842553702,0.010694633453641796,0.875,0.024987358288304843
210569216,0.0,354058,452,3.5,4.0,6.79.1,17+,News,2056.34,0.0,0.11899443819892315,0.625,0.05212212007206083
110198784,0.0,248,0,4.0,0.0,22,4+,Travel,1076.16,0.0,4.9754990291053246e-05,0.75,0.027186621534421775
78047232,0.0,11691,44,3.5,4.5,3.5.1,12+,News,762.18,0.0,0.003896689813943231,0.625,0.019199060238692514
9946112,1.99,381,6,3.0,2.0,iOV 2.1.3,12+,Entertainment,97.13,0.007960318412736509,9.446724507963489e-05,0.5,0.00228037866749452
44652544,0.0,18884,451,4.0,4.5,1.62,9+,Entertainment,436.06,0.0,0.006314849578561784,0.75,0.010902660819101372
30369792,2.99,7410,82,4.0,4.5,1.7.3,9+,Reference,296.58,0.011960478419136767,0.0024574931015378327,0.75,0.0073543295574658605
376171520,1.99,15175,308,4.0,4.0,4.6.2,4+,Games,3673.55,0.007960318412736509,0.005067949179983971,0.75,0.09326347940407663
96815104,0.99,3166,34,4.0,4.5,6.08,4+,Business,945.46,0.003960158406336254,0.0010307351367051978,0.75,0.023861650958742386
169138176,0.0,88885,333,4.5,4.0,6.5,12+,Shopping,1651.74,0.0,0.029847951439129477,0.875,0.041829211924242306
364490752,9.99,882,85,5.0,5.0,2.3.2,12+,Games,3559.48,0.03996159846393856,0.00026289461086218674,1.0,0.09036157126660342
44135424,3.99,1729,599,4.0,4.5,7.0,17+,Lifestyle,431.01,0.01596063842553702,0.0005476410755684172,0.75,0.010774190265106108
112074752,0.0,43682,19,3.5,2.5,2013.4.3,4+,Sports,1094.48,0.0,0.014651499911247855,0.625,0.027652677088717464
98942976,0.99,861,70,2.0,2.5,4.2,4+,Entertainment,966.24,0.003960158406336254,0.0002558347811587265,0.25,0.024390288208647647
77686784,0.0,7469,68,3.5,5.0,5.10.3,12+,Health & Fitness,758.66,0.0,0.002477327861180888,0.625,0.019109512446600765
94496768,0.0,4186,6,3.5,4.5,17.0,4+,Shopping,922.82,0.0,0.0013736411508732673,0.625,0.023285695841425008
204959744,0.0,4885,0,3.5,0.0,6.7.0,12+,Entertainment,2001.56,0.0,0.0016086326252884445,0.625,0.050728532557633
32796672,4.99,3970,509,4.0,4.0,2.7,17+,Games,320.28,0.01996079843193728,0.0013010257596376763,0.75,0.007957250771265413
105009152,0.0,135744,594,4.0,4.5,5.6.0,4+,Music,1025.48,0.0,0.045601120966483964,0.75,0.025897336846009908
22562816,0.0,18841,0,4.0,0.0,7.0.84,4+,Social Networking,220.34,0.0,0.006300393736788033,0.75,0.00541480578784232
52632576,3.99,1438,171,4.0,4.0,9.4.1,4+,Navigation,513.99,0.01596063842553702,0.00044981200682046786,0.75,0.012885177704814415
151388160,0.0,10298,7,4.5,3.5,7.3,4+,Health & Fitness,1478.4,0.0,0.003428387776947034,0.875,0.03741949195799697
47323136,0.99,1842,23,3.5,2.5,1.17.11,4+,Productivity,462.14,0.003960158406336254,0.0005856296830203699,0.625,0.011566128551417504
59846656,1.99,2548,5,4.0,4.0,4.2.2,4+,Education,584.44,0.007960318412736509,0.0008229744340033672,0.75,0.014677405532332495
27807744,0.99,319,12,3.0,5.0,2.8.0,12+,Games,271.56,0.003960158406336254,7.362393833608555e-05,0.5,0.006717827921631902
60976128,0.0,34507,38,3.5,5.0,5.2.1,12+,Shopping,595.47,0.0,0.011567026695569386,0.625,0.01495800557402908
194386944,0.99,26482,331,3.5,2.5,1.4.04,4+,Games,1898.31,0.003960158406336254,0.008869163201747073,0.625,0.04810188212198727
49470464,0.0,273,0,3.0,0.0,5.25,12+,News,483.11,0.0,5.8159549461839265e-05,0.5,0.012099599346918627
147118080,2.99,8331,24,4.0,3.5,11.0.2,12+,Music,1436.7,0.011960478419136767,0.00276711706138959,0.75,0.03635865589827371
125411328,0.99,17023,916,4.0,4.5,2.2,4+,Games,1224.72,0.003960158406336254,0.005689214193888474,0.75,0.030965945396112138
63316992,4.99,1101,8,4.0,4.0,7.0,4+,Games,618.33,0.01996079843193728,0.0003365185491982723,0.75,0.015539557428352191
15313920,0.99,1193,1,4.0,2.0,3.5.3,17+,Games,149.55,0.003960158406336254,0.0003674473269467649,0.75,0.0036139284576790155
32848910,1.99,4088,436,4.0,4.5,1.5.0,4+,Games,320.79013671875,0.007960318412736509,0.0013406952789237862,0.75,0.007970228503319104
52821364,4.99,63943,31264,4.0,4.0,1.5.0,17+,Games,515.8336328125,0.01996079843193728,0.021462890845619677,0.75,0.012932079195663073
146507776,0.0,70286,51,3.0,4.0,17.8,4+,Shopping,1430.74,0.0,0.023595295598431508,0.5,0.03620703520484563
24747008,0.0,1150,0,2.5,0.0,5.5,4+,Business,241.67,0.0,0.0003529914851730129,0.375,0.005957434880261917
89517056,0.0,54630,280,2.5,4.5,12.0,4+,Shopping,874.19,0.0,0.01833202446331847,0.375,0.022048562566021116
40722432,0.0,98777,233,3.0,4.0,5.01,4+,Entertainment,397.68,0.0,0.03317346741182609,0.5,0.00992628460873737
73332736,0.99,649,11,4.0,4.0,3.5.1,4+,Photo & Video,716.14,0.003960158406336254,0.00018456411939046102,0.75,0.01802781582167431
83906560,0.0,60236,58,3.0,4.5,5.24,12+,Entertainment,819.4,0.0,0.02021666281177553,0.5,0.020654720654456664
76644352,0.0,115,0,3.5,0.0,17.5.1.0,4+,Food & Drink,748.48,0.0,5.042735502471614e-06,0.625,0.018850536161517245
37340259,0.99,26732,1428,4.0,4.5,1.9.3,17+,Games,364.650966796875,0.003960158406336254,0.008953208793454933,0.75,0.009086035461503031
26137600,1.99,2722,1,4.5,5.0,2.1,4+,Shopping,255.25,0.007960318412736509,0.0008814701658320379,0.875,0.006302906191797695
107816960,0.0,11013,76,3.5,5.0,5.11.0,4+,Shopping,1052.9,0.0,0.003668758169231514,0.625,0.026594893794633694
152700928,0.0,507706,181,4.5,4.5,7.16,4+,Health & Fitness,1491.22,0.0,0.1706481864978404,0.875,0.037745629087149304
112024576,0.0,397,0,4.5,0.0,4.10.1,4+,Travel,1093.99,0.0,9.984616294893795e-05,0.875,0.027640211629022873
35864576,9.99,196,3,4.0,5.0,4.0.1,4+,Productivity,350.24,0.03996159846393856,3.227350721581832e-05,0.75,0.008719424592591767
49594368,3.99,24553,2620,4.0,4.5,39.1,9+,News,484.32,0.01596063842553702,0.008220667416129222,0.75,0.012130381400450165
114081792,2.99,12557,6,3.5,5.0,337,4+,Photo & Video,1114.08,0.011960478419136767,0.004187823743619258,0.625,0.02815129547650106
91267072,0.0,26227,7,4.0,4.5,6.0.3,9+,Music,891.28,0.0,0.008783436698205055,0.75,0.022483327272512017
8821760,4.99,28388,7009,5.0,5.0,2.8.2,4+,Business,86.15,0.01996079843193728,0.009509926792927798,1.0,0.002001050611481056
69513216,2.99,282,1,4.0,5.0,3.38,4+,Health & Fitness,678.84,0.011960478419136767,6.118519076332223e-05,0.75,0.017078914502065733
7767040,0.99,19296,7,4.0,4.0,1.24.1,4+,Games,75.85,0.003960158406336254,0.0064533567136963385,0.75,0.001739021560758044
88702976,0.0,183425,4724,4.5,5.0,7.11,12+,Entertainment,866.24,0.0,0.06163063239937389,0.875,0.02184631684240481
175966208,0.0,824451,107,4.5,3.0,7.4.0,4+,Games,1718.42,0.0,0.27713227027986514,0.875,0.043525532031253034
84791296,0.0,512,6,3.5,5.0,17.04.00,4+,Travel,828.04,0.0,0.00013850713513455362,0.625,0.020874519780500048
27997184,2.99,315,0,3.5,0.0,5.1,4+,Lifestyle,273.41,0.011960478419136767,7.227920886875979e-05,0.625,0.006764891391907395
131463168,0.0,268,0,3.5,0.0,38.0,4+,Travel,1283.82,0.0,5.647863762768207e-05,0.625,0.032469432473561655
5415000,1.99,438,295,4.5,4.5,2.1,4+,Games,52.880859375,0.007960318412736509,0.000113629639989027,0.875,0.0011546932001859928
126867456,0.0,187,0,3.5,0.0,9.5,4+,Navigation,1238.94,0.0,2.9247865914335352e-05,0.625,0.03132769812439187
878883840,4.99,15142,73,4.0,4.0,4.4,17+,Games,8582.85,0.01996079843193728,0.005056855161878533,0.75,0.2181546656870363
88773632,0.0,30552,18,3.0,2.5,4.5.1,4+,Travel,866.93,0.0,0.010237425434751037,0.5,0.021863870244831888
812758016,2.99,9744,42,3.5,3.0,1.2.21,12+,Games,7937.09,0.011960478419136767,0.0032421427457224156,0.625,0.20172671619238652
28616704,0.0,13482,2517,4.5,4.5,3.98,4+,Education,279.46,0.0,0.004498792432938341,0.875,0.006918801659565086
7111680,0.0,17516,125,3.5,5.0,7.2,4+,Finance,69.45,0.0,0.005854952100736373,0.625,0.0015762073933185024
34056767,0.0,186653,226,3.5,3.5,2.2.9,4+,Games,332.585615234375,0.0,0.06271582907950579,0.625,0.008270302099267931
21450752,0.99,10031,142,4.0,5.0,4.1,4+,Entertainment,209.48,0.003960158406336254,0.003338627085003039,0.75,0.005138530497468348
22299021,0.99,9854,823,4.0,4.0,1.19,4+,Games,217.763876953125,0.003960158406336254,0.003279122806073874,0.75,0.005349269955170638
10231808,2.99,1093,106,4.0,4.5,1.9.0,9+,Travel,99.92,0.011960478419136767,0.0003338290902636208,0.75,0.002351355468612695
132480000,2.99,4475,95,4.5,4.5,5.3.2,4+,Health & Fitness,1293.75,0.011960478419136767,0.0014707978548875538,0.875,0.03272204883022957
47182848,2.99,9405,1089,4.0,4.5,3.1.10,4+,Games,460.77,0.011960478419136767,0.003128176923366557,0.75,0.011531276143699977
100048896,1.99,2417,1366,4.5,4.5,6.0,4+,Health & Fitness,977.04,0.007960318412736509,0.0007789345439484485,0.875,0.024665037116201875
174839808,0.99,2923,300,4.5,4.5,7.9.5,4+,Business,1707.42,0.003960158406336254,0.0009490428215651576,0.875,0.04324569518096632
13725696,2.99,8657,1468,3.5,4.0,3.0.8,9+,Entertainment,134.04,0.011960478419136767,0.0028767125129766395,0.625,0.0032193584987747514
155857920,0.0,162,32,4.0,5.0,5.2.0,17+,News,1522.05,0.0,2.0843306743549333e-05,0.75,0.03852993545936197
17879270,0.99,12354,1428,4.0,4.5,3.1.0,12+,Games,174.60224609375,0.003960158406336254,0.004119578723152476,0.75,0.004251250424904705
96635904,0.0,269,0,3.0,0.0,8.6.1,12+,Social Networking,943.71,0.0,5.681481999451351e-05,0.5,0.02381713145983314
105379840,0.99,426463,680,5.0,4.0,1.9.13,9+,Games,1029.1,0.003960158406336254,0.14333572246935364,1.0,0.025989428609467898
199585792,0.0,7265,11,3.5,4.0,7.5.2,17+,Social Networking,1949.08,0.0,0.0024087466583472736,0.625,0.04939345638462876
244516864,0.0,844,1,4.0,1.0,9.2.4,17+,Lifestyle,2387.86,0.0,0.000250119680922592,0.75,0.06055589394542909
123450368,0.0,101,1,4.0,5.0,7.1.0,12+,Entertainment,1205.57,0.0,3.361823668314391e-07,0.75,0.030478774879476634
157625344,0.0,34428,23,4.5,4.0,5.8.0,17+,Social Networking,1539.31,0.0,0.0115404682885897,0.875,0.038969024917175486
75612160,1.99,36946,152,4.5,4.0,1.11.0,4+,Games,738.4,0.007960318412736509,0.01238697548827127,0.875,0.018594103847799966
68153344,0.0,21090,1325,4.5,5.0,7.1.0,4+,Finance,665.56,0.0,0.007056467879791944,0.875,0.016741075104628682
84469760,2.99,653,8,4.5,4.5,3.4.2,12+,Games,824.9,0.011960478419136767,0.00018590884885778678,0.875,0.02079463907960002
100368384,3.99,1118,29,4.5,5.0,3.5.3,4+,Education,980.16,0.01596063842553702,0.0003422336494344068,0.875,0.02474440902282865
7344128,1.99,348,33,4.0,4.0,1.5.4,4+,Productivity,71.72,0.007960318412736509,8.337322697419733e-05,0.75,0.0016339555433322148
25097281,1.99,207,50,3.5,3.0,3.0.3,9+,Utilities,245.090634765625,0.007960318412736509,3.5971513250964175e-05,0.625,0.006044454849243166
43439104,0.0,5000,23,4.5,4.5,2.5.11,12+,Health & Fitness,424.21,0.0,0.0016472935974740602,0.875,0.010601200212201595
83851264,3.99,15188,272,4.5,4.0,5.30,12+,Health & Fitness,818.86,0.01596063842553702,0.005072319550752779,0.875,0.020640983209078954
118980608,0.0,18572,307,4.5,4.5,3.8.2,12+,News,1161.92,0.0,0.006209960680110376,0.875,0.029368331378111633
76394496,4.99,6403,491,4.5,4.5,2.10,4+,Games,746.04,0.01996079843193728,0.0021189574581385717,0.875,0.01878846326018092
127382528,0.0,417779,914,4.5,4.5,17.7,12+,Shopping,1243.97,0.0,0.1404163147957894,0.875,0.03145565988411389
30977024,0.99,107,0,2.5,0.0,1.1.5,4+,Entertainment,302.51,0.003960158406336254,2.3532765678200873e-06,0.375,0.007505187059484061
15676416,2.99,2044,10,3.5,3.0,5.4,9+,Games,153.09,0.011960478419136767,0.000653538521120321,0.625,0.0037039850440440123
81876992,0.0,16683,21,3.5,2.5,5.5,4+,Sports,799.58,0.0,0.005574912189165783,0.625,0.020150505529667333
48700821,0.99,1455,1450,3.0,3.0,1.0,12+,Games,475.593955078125,0.003960158406336254,0.0004555271070566024,0.5,0.011908393316232177
581353472,4.99,15056,751,4.0,4.0,1.00.12,17+,Games,5677.28,0.01996079843193728,0.005027943478331029,0.75,0.14423779686089425
9906176,0.99,249,5,4.5,4.5,1.5.5,4+,Photo & Video,96.74,0.003960158406336254,5.0091172657884685e-05,0.875,0.002270457179166173
114843648,7.99,6091,75,4.0,3.5,1.1.2,9+,Games,1121.52,0.031961278451138046,0.0020140685596871624,0.75,0.028340566946149528
199450624,7.99,2754,55,4.0,2.5,1.1.1,9+,Games,1947.76,0.031961278451138046,0.000892228001570644,0.75,0.049359875962594356
529755136,4.99,9870,12,4.5,4.5,1.25,12+,Games,5173.39,0.01996079843193728,0.003284501723943177,0.875,0.1314189795435332
70516736,0.0,82602,13,4.0,4.5,7.6,9+,Music,688.64,0.0,0.027735717628327532,0.75,0.01732822369595753
90241024,1.99,762,5,4.0,5.0,4.0.2,4+,Education,881.26,0.007960318412736509,0.00022255272684241389,0.75,0.022228421341614485
174268416,1.99,160,2,4.0,3.0,2.0.2,4+,Education,1701.84,0.007960318412736509,2.017094200988645e-05,0.75,0.04310374157872997
151864320,0.0,260965,228,4.0,3.0,11.21.0,12+,Social Networking,1483.05,0.0,0.08769821312348382,0.75,0.037537786626527264
4466688,1.99,2305,100,4.0,5.0,4.0,4+,Photo & Video,43.62,0.007960318412736509,0.0007412821188633271,0.75,0.0009190995894179773
35478528,4.99,137,21,4.0,5.0,3.0.7,4+,Travel,346.47,0.01996079843193728,1.2438747572763308e-05,0.75,0.008623516872084413
31869952,0.0,11999,233,4.0,4.5,3.9.5,4+,Entertainment,311.23,0.0,0.004000233982927315,0.75,0.007727021362620435
21771264,1.99,1995,148,4.5,4.5,6.5,12+,Photo & Video,212.61,0.007960318412736509,0.0006370655851455803,0.875,0.005218156801231749
103049216,2.99,35045,250,4.5,4.5,3.1.2,4+,Music,1006.34,0.011960478419136767,0.011747892808924701,0.875,0.025410420726511028
40586240,0.99,343,15,4.0,4.5,2.5,4+,Entertainment,396.35,0.003960158406336254,8.169231514004012e-05,0.75,0.00989244978956634
220397568,1.99,1824,113,4.0,4.0,2.5.1,4+,Entertainment,2152.32,0.007960318412736509,0.000579578400417404,0.75,0.054563823789380704
69057536,0.0,39642,492,4.0,4.0,5.5.3,4+,Sports,674.39,0.0,0.013293323149248835,0.75,0.016965707776267925
101943296,0.0,679055,9673,4.5,4.5,4.11.2,4+,Games,995.54,0.0,0.22825269887204094,0.875,0.0251356718189568
122235904,9.99,17594,143,4.0,4.0,6.5.2,4+,Productivity,1193.71,0.03996159846393856,0.005881174325349226,0.75,0.030177059875440233
151954432,1.99,3531,177,4.0,4.5,2.5,4+,Games,1483.93,0.007960318412736509,0.0011534417005986738,0.75,0.0375601735745502
138047488,3.99,1080,5,3.5,2.5,4.0,4+,Education,1348.12,0.01596063842553702,0.00032945871949481207,0.625,0.034105206062055804
105982976,0.0,11421,57,4.0,2.5,5.21.1,4+,Finance,1034.99,0.0,0.003805920574898742,0.75,0.0261392685229396
104590336,1.99,698516,132,4.5,4.0,2.3.9,4+,Games,1021.39,0.007960318412736509,0.23479514391294762,0.875,0.025793288417130574
32051200,3.99,4497,448,4.0,4.0,1.14.3,12+,Entertainment,313.0,0.01596063842553702,0.0014781938669578456,0.75,0.007772049655802935
225859584,0.99,163598,503,5.0,4.0,1.9.12,9+,Games,2205.66,0.003960158406336254,0.05496514461220692,1.0,0.055920778116134634
229992448,9.99,39678,114,3.5,3.5,5.19.0,4+,Games,2246.02,0.03996159846393856,0.013305425714454765,0.625,0.056947524959550244
32604160,8.99,1809,52,4.5,3.5,3.2.5,4+,Productivity,318.4,0.035961438457538304,0.0005745356649149324,0.875,0.007909424109580048
22948864,4.99,624,20,3.5,3.5,9.0.1,4+,Navigation,224.11,0.01996079843193728,0.00017615956021967502,0.625,0.005510713508349675
35422208,2.99,3761,596,4.5,4.5,4.3,4+,Photo & Video,345.92,0.011960478419136767,0.0012307636449699051,0.875,0.008609525029570077
32083968,3.99,353,8,4.0,3.5,3.0,12+,Weather,313.32,0.01596063842553702,8.505413880835454e-05,0.75,0.007780190364174911
150221824,4.99,6503,60,4.5,5.0,7.2.3,4+,Education,1467.01,0.01996079843193728,0.002152575694821716,0.875,0.03712973361938191
125016064,0.0,308844,139,3.5,3.0,9.21.3,4+,Entertainment,1220.86,0.0,0.10379428866500638,0.625,0.030867748101375162
35717120,9.99,3909,36,4.5,5.0,10.2.5,4+,Music,348.8,0.03996159846393856,0.0012805186352609582,0.875,0.00868279140491787
31955968,2.99,308,0,4.5,0.0,9.11,12+,Utilities,312.07,0.011960478419136767,6.99259323009397e-05,0.875,0.007748390722096875
44099584,9.99,11156,8,4.5,2.5,3.2.6,4+,Productivity,430.66,0.03996159846393856,0.0037168322476884104,0.875,0.010765286365324258
34310144,4.99,8542,543,4.5,5.0,5.98,4+,Photo & Video,335.06,0.01996079843193728,0.002838051540791024,0.875,0.008333249739196105
35602607,4.99,5853,3860,3.5,4.0,1.3.3,17+,Games,347.681708984375,0.01996079843193728,0.0019340571563812793,0.625,0.008654342401689104
234123264,1.99,1506,198,4.0,4.5,2.5.1,9+,Games,2286.36,0.007960318412736509,0.0004726724077650059,0.75,0.05797376300869261
133874688,0.0,1649,1,3.5,5.0,7.2.8,4+,Social Networking,1307.37,0.0,0.0005207464862219018,0.625,0.03306853773031185
85724160,0.0,78890,449,3.0,3.5,5.0.14,12+,Entertainment,837.15,0.0,0.026487808682649223,0.5,0.021106275571964768
219693056,3.99,2147,23,4.0,5.0,1.3.177598,9+,Games,2145.44,0.01596063842553702,0.0006881653049039594,0.75,0.0543887985593832
176164864,0.0,89110,114,4.5,4.0,7.4.0,4+,Games,1720.36,0.0,0.029923592471666552,0.875,0.043574885075758144
59101184,0.0,208648,25664,4.0,4.5,4.5.1,4+,Weather,577.16,0.0,0.07011016023796333,0.75,0.014492204416870016
10907191,1.99,856,38,2.5,3.5,1.2,12+,Entertainment,106.515537109375,0.007960318412736509,0.0002541538693245693,0.375,0.0025191440441251155
4177920,3.99,7825,828,4.5,4.5,2.2.1,4+,Productivity,40.8,0.01596063842553702,0.002597008783772881,0.875,0.0008473595968899291
62978048,9.99,7033,119,4.0,4.5,8.3,4+,Business,615.02,0.03996159846393856,0.0023307523492423795,0.75,0.015455351976129553
66138112,1.99,4255,209,4.0,2.0,4.1.1,4+,Reference,645.88,0.007960318412736509,0.0013968377341846369,0.75,0.01624042153975209
68073472,5.99,3230,5,4.5,4.0,9.7,4+,Utilities,664.78,0.023960958438337534,0.00105225080818241,0.875,0.01672123212797199
165748736,0.0,54175,10176,4.5,4.5,4.0,4+,Reference,1618.64,0.0,0.018179061486410165,0.875,0.04098715740201593
33857536,4.99,308,8,4.0,4.5,4.5,4+,Education,330.64,0.01996079843193728,6.99259323009397e-05,0.75,0.008220806204808171
22763520,0.99,2602,71,3.0,4.5,2.0,9+,Games,222.3,0.003960158406336254,0.0008411282818122649,0.5,0.00546466762662068
107259904,0.0,29110,324,4.5,4.5,6.0,17+,Productivity,1047.46,0.0,0.009752650461780098,0.875,0.026456501752310083
73224192,1.99,273,8,3.5,4.5,1.2.3,4+,Reference,715.08,0.007960318412736509,5.8159549461839265e-05,0.625,0.01800084972519214
45182976,0.0,15654,24,4.5,4.5,6.2.1,4+,Photo & Video,441.24,0.0,0.005228980533696231,0.875,0.011034438535872751
16292864,0.0,189,0,2.5,0.0,4.169,12+,Entertainment,159.11,0.0,2.992023064799823e-05,0.375,0.003857132120291831
24851456,0.99,829,16,4.5,4.5,1.6.5,4+,Navigation,242.69,0.003960158406336254,0.0002450769454201204,0.875,0.005983383388197595
58463232,8.99,663,5,5.0,4.0,3.14.1,4+,Photo & Video,570.93,0.035961438457538304,0.00018927067252610122,1.0,0.014333715000753087
71002112,0.0,359832,17119,4.5,5.0,5.4,4+,Games,693.38,0.0,0.12093555518500788,0.875,0.01744880793871744
112609280,0.0,9011,49,3.5,4.0,6.5.2,4+,Entertainment,1099.7,0.0,0.0029957210708349696,0.625,0.02778547239403534
149536768,4.99,17667,14,4.5,4.0,7.3,4+,Health & Fitness,1460.32,0.01996079843193728,0.005905715638127921,0.875,0.036959541934980265
39844864,0.0,65450,2721,4.0,4.5,3.6.4,4+,Book,389.11,0.0,0.02196951767243466,0.75,0.00970826626265036
105609216,0.0,31261,374,4.5,4.5,14.4,4+,Travel,1031.34,0.0,0.010475778732834529,0.875,0.026046413568071736
14160896,0.99,9885,10,4.0,4.0,1.6.1,4+,Games,138.29,0.003960158406336254,0.0032895444594456488,0.75,0.0033274772818400722
112515072,0.0,11091,415,3.0,4.5,4.1.11,4+,Entertainment,1098.78,0.0,0.0036949803938443665,0.5,0.027762067857465905
64705536,0.0,132703,394,4.0,3.0,2.6,4+,News,631.89,0.0,0.04457879038894955,0.75,0.015884519945614718
37161984,4.99,286,25,2.5,5.0,2.0.100,4+,Travel,362.91,0.01996079843193728,6.2529920230648e-05,0.375,0.009041745764694735
54776832,0.0,12683,108,4.0,4.0,5.9.2,12+,Utilities,534.93,0.0,0.00423018272184002,0.75,0.013417885308905666
283852800,0.0,49466,150,3.0,2.0,3.247.2,4+,Travel,2772.0,0.0,0.01659597872100091,0.5,0.07032830555171432
101923840,0.0,168,0,4.0,0.0,6.2,4+,Productivity,995.35,0.0,2.2860400944537975e-05,0.75,0.02513083827336094
40479744,6.99,114,0,4.0,0.0,3.4.4,17+,Book,395.31,0.027961118444737792,4.706553135640168e-06,0.75,0.009865992487357415
10612736,2.99,2798,357,4.5,4.5,4.2,4+,Weather,103.64,0.011960478419136767,0.0009070200257112274,0.875,0.0024459912034369286
33213440,9.99,1756,53,4.0,5.0,6.3,4+,Business,324.35,0.03996159846393856,0.000556717999472866,0.75,0.008060790405871498
37140480,3.99,511,57,4.5,4.5,3.1,4+,Health & Fitness,362.7,0.01596063842553702,0.0001381709527677222,0.875,0.009036403424825626
144180224,0.99,2609,9,3.5,4.5,3.62,17+,Games,1408.01,0.003960158406336254,0.0008434815583800851,0.625,0.03562879051329864
7689537,0.0,354,215,1.5,1.0,1.01,4+,Social Networking,75.093134765625,0.0,8.539032117518598e-05,0.125,0.0017197671259144972
119812096,0.0,1750,19,3.5,5.0,7.4.1,17+,Utilities,1170.04,0.0,0.0005547009052718774,0.625,0.029574901853050554
25137152,1.99,1121,209,4.5,4.5,1.7,9+,Games,245.48,0.007960318412736509,0.00034324219653490115,0.875,0.00605436018931577
65074176,0.0,339,7,4.5,4.5,4.0.1,4+,Sports,635.49,0.0,8.034758567271437e-05,0.875,0.01597610291479946
34950144,0.0,34322,3167,4.5,4.5,3.620,4+,Finance,341.31,0.0,0.011504832957705569,0.875,0.008492247949586283
19054592,1.99,162,17,4.5,4.5,2.8.1,4+,Productivity,186.08,0.007960318412736509,2.0843306743549333e-05,0.875,0.004543241197767524
